Player,Inns,Runs,Overs,Conc,Wkts,Ct,St,Opposition,Ground,StartDate,Result
SKRaina,1,0,0,0,0,0,0,vWestIndies,Perth,3/6/2015,no
SKRaina,1,53,0,0,0,0,0,vSouthAfrica,Chennai,10/22/2015,no
SKRaina,1,23,0,0,0,0,0,vWestIndies,Visakhapatnam,11/24/2013,no
SKRaina,1,4,0,0,0,0,0,vSriLanka,PortofSpain,7/9/2013,no
SKRaina,1,65,0,0,0,0,0,vBangladesh,Melbourne,3/19/2015,no
SKRaina,1,62,0,0,0,0,0,vWestIndies,Delhi,10/11/2014,no
SKRaina,1,0,0,0,0,0,0,vSriLanka,Ahmedabad,11/6/2014,no
SKRaina,1,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/1/2013,no
SKRaina,1,4,0,0,0,0,0,vZimbabwe,Harare,7/26/2013,no
SKRaina,1,31,0,0,0,0,0,vPakistan,Delhi,1/6/2013,no
SKRaina,1,11,0,0,0,0,0,vSriLanka,Kolkata,11/13/2014,no
SKRaina,1,74,0,0,0,0,0,vPakistan,Adelaide,2/15/2015,no
SKRaina,1,1,0,0,0,0,0,vEngland,Brisbane,1/20/2015,no
SKRaina,1,0,0,0,0,0,0,vAustralia,Jaipur,10/16/2013,no
SKRaina,1,0,0,0,0,3,0,vU.A.E.,Perth,2/28/2015,no
SKRaina,1,0,0,0,0,1,0,vPakistan,Birmingham,6/15/2013,no
SKRaina,1,83,0,0,0,0,0,vEngland,Dharamsala,1/27/2013,no
SKRaina,1,10,0,0,0,0,0,vWestIndies,PortofSpain,7/5/2013,no
SKRaina,1,25,0,0,0,0,0,vBangladesh,Dhaka,6/19/2014,no
SKRaina,1,0,0,0,0,0,0,vZimbabwe,Auckland,3/14/2015,no
SKRaina,1,44,0,0,0,0,0,vWestIndies,Kingston,6/30/2013,no
SKRaina,1,0,0,0,0,0,0,vNewZealand,Napier,1/19/2014,no
SKRaina,1,52,0,0,0,0,0,vSriLanka,Cuttack,11/2/2014,no
SKRaina,1,51,0,0,0,0,0,vAustralia,Melbourne,1/18/2015,no
SKRaina,1,0,0,0,0,0,0,vSouthAfrica,Indore,10/14/2015,no
ATRayudu,1,0,0,0,0,0,0,vEngland,Leeds,9/5/2014,no
ATRayudu,1,12,0,0,0,0,0,vWestIndies,Dharamsala,10/17/2014,no
ATRayudu,1,0,0,0,0,0,0,vZimbabwe,Harare,7/28/2013,no
ATRayudu,1,0,0,0,0,0,0,vBangladesh,Dhaka,6/21/2015,no
ATRayudu,1,0,0,0,0,0,0,vZimbabwe,Harare,6/15/2016,no
ATRayudu,1,0,0,0,0,0,0,vNewZealand,Wellington,1/31/2014,no
ATRayudu,1,58,0,0,0,0,0,vPakistan,Dhaka,3/2/2014,no
ATRayudu,1,23,0,0,0,0,0,vAustralia,Sydney,1/26/2015,no
ATRayudu,1,41,0,0,0,0,0,vZimbabwe,Harare,7/12/2015,no
ATRayudu,1,0,0,0,0,1,0,vBangladesh,Dhaka,6/15/2014,no
ATRayudu,1,0,0,0,0,2,0,vSriLanka,Ahmedabad,11/6/2014,no
ATRayudu,1,32,0,0,0,0,0,vWestIndies,Delhi,10/11/2014,no
ATRayudu,1,0,0,0,0,0,0,vZimbabwe,Harare,6/13/2016,no
ATRayudu,1,5,0,0,0,0,0,vZimbabwe,Harare,7/26/2013,no
ATRayudu,1,37,0,0,0,0,0,vNewZealand,Hamilton,1/28/2014,no
ATRayudu,1,8,0,0,0,0,0,vSriLanka,Kolkata,11/13/2014,no
ATRayudu,1,18,0,0,0,0,0,vSriLanka,Fatullah,2/28/2014,no
ATRayudu,1,23,0,0,0,0,0,vEngland,Brisbane,1/20/2015,no
ATRayudu,1,124,0,0,0,0,0,vZimbabwe,Harare,7/10/2015,no
ATRayudu,1,0,0,0,0,0,0,vAfghanistan,Dhaka,3/5/2014,no
ATRayudu,1,1,0,0,0,0,0,vBangladesh,Dhaka,6/19/2014,no
ATRayudu,1,0,0,0,0,0,0,vEngland,Birmingham,9/2/2014,no
ATRayudu,1,27,0,0,0,0,0,vSriLanka,Cuttack,11/2/2014,no
ATRayudu,1,0,0,0,0,0,0,vWestIndies,Kochi,10/8/2014,no
ATRayudu,1,0,0,0,0,1,0,vZimbabwe,Harare,6/11/2016,no
ATRayudu,1,0,0,0,0,0,0,vZimbabwe,Harare,7/24/2013,no
ATRayudu,1,0,0,0,0,0,0,vZimbabwe,Bulawayo,8/1/2013,no
ATRayudu,1,44,0,0,0,0,0,vBangladesh,Dhaka,6/24/2015,no
ATRayudu,1,1,0,0,0,0,0,vBangladesh,Dhaka,6/17/2014,no
ATRayudu,1,12,0,0,0,0,0,vEngland,Perth,1/30/2015,no
WPSaha,1,16,0,0,0,0,0,vBangladesh,Dhaka,6/19/2014,no
WPSaha,1,10,0,0,0,0,0,vSriLanka,Cuttack,11/2/2014,no
WPSaha,1,0,0,0,0,1,1,vSriLanka,Hyderabad(Deccan),11/9/2014,no
WPSaha,1,5,0,0,0,0,0,vBangladesh,Dhaka,6/17/2014,no
WPSaha,1,0,0,0,0,2,0,vBangladesh,Dhaka,6/15/2014,no
WPSaha,1,0,0,0,0,0,0,vSriLanka,Ahmedabad,11/6/2014,no
VSehwag,1,4,0,0,0,0,0,vPakistan,Chennai,12/30/2012,no
VSehwag,1,0,0,0,0,2,0,vPakistan,Kolkata,1/3/2013,no
ISharma,1,0,0,0,0,0,0,vWestIndies,PortofSpain,7/5/2013,no
ISharma,1,0,0,0,0,0,0,vWestIndies,Kingston,6/30/2013,no
ISharma,1,0,0,0,0,0,0,vEngland,Kochi,1/15/2013,no
ISharma,1,0,0,0,0,0,0,vAustralia,Melbourne,1/17/2016,no
ISharma,1,0,0,0,0,0,0,vEngland,Birmingham,6/23/2013,no
ISharma,1,0,0,0,0,0,0,vPakistan,Chennai,12/30/2012,no
ISharma,1,0,0,0,0,0,0,vAustralia,Sydney,1/26/2015,no
ISharma,1,0,0,0,0,0,0,vSouthAfrica,Cardiff,6/6/2013,no
ISharma,1,0,0,0,0,0,0,vAustralia,Brisbane,1/15/2016,no
ISharma,1,0,0,0,0,0,0,vAustralia,Mohali,10/19/2013,no
ISharma,1,0,0,0,0,0,0,vSriLanka,PortofSpain,7/9/2013,no
ISharma,1,5,0,0,0,0,0,vPakistan,Delhi,1/6/2013,no
ISharma,1,0,0,0,0,0,0,vEngland,Dharamsala,1/27/2013,no
ISharma,1,0,0,0,0,0,0,vSriLanka,Cuttack,11/2/2014,no
KVSharma,1,0,0,0,0,0,0,vSriLanka,Kolkata,11/13/2014,no
MMSharma,1,1,0,0,0,0,0,vBangladesh,Dhaka,6/19/2014,no
MMSharma,1,0,0,0,0,0,0,vZimbabwe,Harare,7/14/2015,no
MMSharma,1,0,0,0,0,0,0,vSouthAfrica,Indore,10/14/2015,no
MMSharma,1,7,0,0,0,0,0,vEngland,Perth,1/30/2015,no
MMSharma,1,4,0,0,0,0,0,vBangladesh,Dhaka,6/17/2014,no
MMSharma,1,0,0,0,0,0,0,vSouthAfrica,Melbourne,2/22/2015,no
MMSharma,1,0,0,0,0,0,0,vSouthAfrica,Chennai,10/22/2015,no
MMSharma,1,0,0,0,0,0,0,vPakistan,Adelaide,2/15/2015,no
MMSharma,1,0,0,0,0,0,0,vEngland,Cardiff,8/27/2014,no
MMSharma,1,0,0,0,0,0,0,vWestIndies,Visakhapatnam,11/24/2013,no
MMSharma,1,0,0,0,0,0,0,vBangladesh,Melbourne,3/19/2015,no
RGSharma,1,0,0,0,0,1,0,vBangladesh,Fatullah,2/26/2014,no
RGSharma,1,138,0,0,0,0,0,vAustralia,Melbourne,1/18/2015,no
RGSharma,1,0,0,0,0,0,0,vZimbabwe,Harare,7/24/2013,no
RGSharma,1,91,0,0,0,0,0,vPakistan,Birmingham,6/4/2017,no
RGSharma,1,3,0,0,0,0,0,vSouthAfrica,Indore,10/14/2015,no
RGSharma,1,6,0,0,0,0,0,vAustralia,Melbourne,1/17/2016,no
RGSharma,1,56,0,0,0,0,0,vPakistan,Dhaka,3/2/2014,no
RGSharma,1,29,0,0,0,0,0,vBangladesh,Dhaka,6/24/2015,no
RGSharma,1,0,0,0,0,1,0,vAustralia,Sydney,1/23/2016,no
RGSharma,1,0,0,0,0,1,0,vAustralia,Pune,10/13/2013,no
RGSharma,1,0,0,0,0,0,0,vWestIndies,TheOval,6/11/2013,no
RGSharma,1,0,0,0,0,0,0,vSouthAfrica,Melbourne,2/22/2015,no
RGSharma,1,0,0,0,0,0,0,vSriLanka,Kingston,7/2/2013,no
RGSharma,1,0,0,0,0,0,0,vSouthAfrica,TheOval,6/11/2017,no
RGSharma,1,0,0,0,0,0,0,vSouthAfrica,Mumbai,10/25/2015,no
RGSharma,1,0,0,0,0,1,0,vAustralia,Ranchi,10/23/2013,no
RGSharma,1,9,0,0,0,0,0,vEngland,Birmingham,6/23/2013,no
RGSharma,1,0,0,0,0,0,0,vSriLanka,Dambulla,8/20/2017,no
RGSharma,1,0,0,0,0,0,0,vWestIndies,Kanpur,11/27/2013,no
RGSharma,1,209,0,0,0,0,0,vAustralia,Bengaluru,11/2/2013,no
RGSharma,1,0,0,0,0,2,0,vAustralia,Sydney,3/26/2015,no
RGSharma,1,104,0,0,0,0,0,vSriLanka,Colombo(RPS),8/31/2017,no
RGSharma,1,0,0,0,0,0,0,vNewZealand,Hamilton,1/22/2014,no
RGSharma,1,70,0,0,0,0,0,vNewZealand,Visakhapatnam,10/29/2016,no
RGSharma,1,0,0,0,0,1,0,vSouthAfrica,Centurion,12/11/2013,no
RGSharma,1,0,0,0,0,1,0,vNewZealand,Wellington,1/31/2014,no
RGSharma,1,0,0,0,0,0,0,vSriLanka,PortofSpain,7/11/2013,no
RGSharma,1,0,0,0,0,0,0,vBangladesh,Dhaka,6/21/2015,no
RGSharma,1,4,0,0,0,0,0,vPakistan,Chennai,12/30/2012,no
RGSharma,1,0,0,0,0,1,0,vAustralia,Canberra,1/20/2016,no
RGSharma,1,0,0,0,0,1,0,vSriLanka,Ranchi,11/16/2014,no
RGSharma,1,0,0,0,0,0,0,vEngland,Mohali,1/23/2013,no
RGSharma,1,0,0,0,0,0,0,vZimbabwe,Harare,7/28/2013,no
RGSharma,1,78,0,0,0,0,0,vSriLanka,TheOval,6/8/2017,no
RGSharma,1,124,0,0,0,0,0,vAustralia,Brisbane,1/15/2016,no
RGSharma,1,65,0,0,0,0,0,vSouthAfrica,Cardiff,6/6/2013,no
RGSharma,1,52,0,0,0,0,0,vEngland,Cardiff,8/27/2014,no
RGSharma,1,0,0,0,0,0,0,vSriLanka,Cardiff,6/20/2013,no
RGSharma,1,0,0,0,0,0,0,vSouthAfrica,Kanpur,10/11/2015,no
RGSharma,1,0,0,0,0,0,0,vWestIndies,Perth,3/6/2015,no
RGSharma,1,21,0,0,0,0,0,vSouthAfrica,Chennai,10/22/2015,no
RGSharma,1,11,0,0,0,0,0,vAustralia,Mohali,10/19/2013,no
RGSharma,1,48,0,0,0,0,0,vSriLanka,PortofSpain,7/9/2013,no
RGSharma,1,0,0,0,0,1,0,vSouthAfrica,Durban,12/8/2013,no
RGSharma,1,0,0,0,0,0,0,vPakistan,TheOval,6/18/2017,no
RGSharma,1,12,0,0,0,0,0,vWestIndies,Visakhapatnam,11/24/2013,no
RGSharma,1,0,0,0,0,1,0,vNewZealand,Delhi,10/20/2016,no
RGSharma,1,0,0,0,0,1,0,vSriLanka,Pallekele,8/27/2017,no
RGSharma,1,0,0,0,0,0,0,vNewZealand,Napier,1/19/2014,no
RGSharma,1,0,0,0,0,1,0,vNewZealand,Ranchi,10/26/2016,no
RGSharma,1,137,0,0,0,0,0,vBangladesh,Melbourne,3/19/2015,no
RGSharma,1,0,0,0,0,3,0,vBangladesh,Dhaka,6/18/2015,no
RGSharma,1,79,0,0,0,0,0,vNewZealand,Hamilton,1/28/2014,no
RGSharma,1,0,0,0,0,1,0,vZimbabwe,Bulawayo,8/1/2013,no
RGSharma,1,264,0,0,0,0,0,vSriLanka,Kolkata,11/13/2014,no
RGSharma,1,1,0,0,0,0,0,vZimbabwe,Harare,7/26/2013,no
RGSharma,1,13,0,0,0,0,0,vSriLanka,Fatullah,2/28/2014,no
RGSharma,1,171,0,0,0,0,0,vAustralia,Perth,1/12/2016,no
RGSharma,1,4,0,0,0,0,0,vEngland,Dharamsala,1/27/2013,no
RGSharma,1,15,0,0,0,0,0,vPakistan,Adelaide,2/15/2015,no
RGSharma,1,0,0,0,0,0,0,vAfghanistan,Dhaka,3/5/2014,no
RGSharma,1,0,0,0,0,0,0,vSouthAfrica,Rajkot,10/18/2015,no
RGSharma,1,0,0,0,0,0,0,vAustralia,Jaipur,10/16/2013,no
RGSharma,1,0,0,0,0,1,0,vPakistan,Birmingham,6/15/2013,no
RGSharma,1,0,0,0,0,0,0,vU.A.E.,Perth,2/28/2015,no
RGSharma,1,0,0,0,0,0,0,vBangladesh,Birmingham,6/15/2017,no
RGSharma,1,0,0,0,0,1,0,vNewZealand,Dharamsala,10/16/2016,no
RGSharma,1,46,0,0,0,0,0,vWestIndies,PortofSpain,7/5/2013,no
RGSharma,1,0,0,0,0,0,0,vSriLanka,Colombo(RPS),9/3/2017,no
RGSharma,1,0,0,0,0,0,0,vAustralia,Nagpur,10/30/2013,no
RGSharma,1,60,0,0,0,0,0,vWestIndies,Kingston,6/30/2013,no
RGSharma,1,0,0,0,0,1,0,vZimbabwe,Auckland,3/14/2015,no
RGSharma,1,0,0,0,0,1,0,vSriLanka,Pallekele,8/24/2017,no
RGSharma,1,0,0,0,0,0,0,vNewZealand,Mohali,10/23/2016,no
RGSharma,1,0,0,0,0,0,0,vSouthAfrica,Johannesburg,12/5/2013,no
RGSharma,1,0,0,0,0,0,0,vNewZealand,Auckland,1/25/2014,no
BBSran,1,0,0,0,0,0,0,vAustralia,Perth,1/12/2016,no
BBSran,1,0,0,0,0,0,0,vAustralia,Melbourne,1/17/2016,no
BBSran,1,0,0,0,0,0,0,vAustralia,Brisbane,1/15/2016,no
SNThakur,1,0,0,0,0,0,0,vSriLanka,Colombo(RPS),8/31/2017,no
MKTiwary,1,10,0,0,0,0,0,vZimbabwe,Harare,7/14/2015,no
MKTiwary,1,22,0,0,0,0,0,vZimbabwe,Harare,7/12/2015,no
MKTiwary,1,2,0,0,0,0,0,vZimbabwe,Harare,7/10/2015,no
MKTiwary,1,2,0,0,0,0,0,vBangladesh,Dhaka,6/19/2014,no
JDUnadkat,1,0,0,0,0,0,0,vZimbabwe,Harare,7/26/2013,no
RVUthappa,1,0,0,0,0,0,0,vSriLanka,Ranchi,11/16/2014,no
RVUthappa,1,13,0,0,0,0,0,vZimbabwe,Harare,7/12/2015,no
RVUthappa,1,16,0,0,0,0,0,vSriLanka,Kolkata,11/13/2014,no
RVUthappa,1,0,0,0,0,0,0,vZimbabwe,Harare,7/10/2015,no
RVUthappa,1,5,0,0,0,0,0,vBangladesh,Dhaka,6/19/2014,no
RVUthappa,1,31,0,0,0,0,0,vZimbabwe,Harare,7/14/2015,no
RVUthappa,1,14,0,0,0,0,0,vBangladesh,Dhaka,6/17/2014,no
MVijay,1,13,0,0,0,0,0,vZimbabwe,Harare,7/14/2015,no
MVijay,1,27,0,0,0,0,0,vWestIndies,PortofSpain,7/5/2013,no
MVijay,1,0,0,0,0,0,0,vSriLanka,Kingston,7/2/2013,no
MVijay,1,72,0,0,0,0,0,vZimbabwe,Harare,7/12/2015,no
MVijay,1,1,0,0,0,0,0,vZimbabwe,Harare,7/10/2015,no
MVijay,1,0,0,0,0,0,0,vSriLanka,PortofSpain,7/9/2013,no
RVinayKumar,1,0,0,0,0,0,0,vAustralia,Bengaluru,11/2/2013,no
RVinayKumar,1,0,0,0,0,0,0,vAustralia,Mohali,10/19/2013,no
RVinayKumar,1,27,0,0,0,0,0,vZimbabwe,Harare,7/26/2013,no
JYadav,1,1,0,0,0,0,0,vNewZealand,Visakhapatnam,10/29/2016,no
UTYadav,1,0,0,0,0,0,0,vSriLanka,Kolkata,11/13/2014,no
UTYadav,1,0,0,0,0,0,0,vEngland,Brisbane,1/20/2015,no
UTYadav,1,0,0,0,0,0,0,vPakistan,Birmingham,6/4/2017,no
UTYadav,1,0,0,0,0,0,0,vBangladesh,Dhaka,6/19/2014,no
UTYadav,1,0,0,0,0,0,0,vAustralia,Melbourne,1/17/2016,no
UTYadav,1,0,0,0,0,0,0,vAustralia,Perth,1/12/2016,no
UTYadav,1,0,0,0,0,0,0,vWestIndies,PortofSpain,6/25/2017,no
UTYadav,1,0,0,0,0,0,0,vWestIndies,Kingston,6/30/2013,no
UTYadav,1,0,0,0,0,0,0,vWestIndies,PortofSpain,7/5/2013,no
UTYadav,1,0,0,0,0,0,0,vSriLanka,Cuttack,11/2/2014,no
UTYadav,1,0,0,0,0,0,0,vAustralia,Melbourne,1/18/2015,no
UTYadav,1,0,0,0,0,0,0,vBangladesh,Dhaka,6/24/2015,no
UTYadav,1,4,0,0,0,0,0,vSouthAfrica,Indore,10/14/2015,no
UTYadav,1,17,0,0,0,0,0,vBangladesh,Dhaka,6/17/2014,no
UTYadav,1,0,0,0,0,0,0,vSouthAfrica,Melbourne,2/22/2015,no
UTYadav,1,0,0,0,0,0,0,vWestIndies,PortofSpain,6/23/2017,no
UTYadav,1,0,0,0,0,0,0,vWestIndies,NorthSound,6/30/2017,no
UTYadav,1,0,0,0,0,0,0,vEngland,Birmingham,6/23/2013,no
UTYadav,1,0,0,0,0,0,0,vWestIndies,Dharamsala,10/17/2014,no
UTYadav,1,0,0,0,0,0,0,vNewZealand,Visakhapatnam,10/29/2016,no
UTYadav,1,0,0,0,0,0,0,vPakistan,Adelaide,2/15/2015,no
UTYadav,1,0,0,0,0,0,0,vSriLanka,TheOval,6/8/2017,no
UTYadav,1,0,0,0,0,0,0,vSouthAfrica,Cardiff,6/6/2013,no
UTYadav,1,0,0,0,0,0,0,vAustralia,Brisbane,1/15/2016,no
UTYadav,1,0,0,0,0,0,0,vBangladesh,Melbourne,3/19/2015,no
UTYadav,1,0,0,0,0,0,0,vWestIndies,Delhi,10/11/2014,no
UTYadav,1,0,0,0,0,0,0,vSriLanka,PortofSpain,7/9/2013,no
YuvrajSingh,1,0,0,0,0,0,0,vWestIndies,Kanpur,11/27/2013,no
YuvrajSingh,1,0,0,0,0,0,0,vSouthAfrica,TheOval,6/11/2017,no
YuvrajSingh,1,4,0,0,0,0,0,vWestIndies,PortofSpain,6/23/2017,no
YuvrajSingh,1,2,0,0,0,0,0,vPakistan,Chennai,12/30/2012,no
YuvrajSingh,1,0,0,0,0,1,0,vSouthAfrica,Centurion,12/11/2013,no
YuvrajSingh,1,0,0,0,0,0,0,vEngland,Rajkot,1/11/2013,no
YuvrajSingh,1,0,0,0,0,3,0,vEngland,Mohali,1/23/2013,no
YuvrajSingh,1,0,0,0,0,0,0,vAustralia,Mohali,10/19/2013,no
YuvrajSingh,1,12,0,0,0,0,0,vAustralia,Bengaluru,11/2/2013,no
YuvrajSingh,1,28,0,0,0,0,0,vWestIndies,Visakhapatnam,11/24/2013,no
YuvrajSingh,1,7,0,0,0,0,0,vSriLanka,TheOval,6/8/2017,no
YuvrajSingh,1,0,0,0,0,1,0,vPakistan,TheOval,6/18/2017,no
YuvrajSingh,1,39,0,0,0,0,0,vWestIndies,NorthSound,6/30/2017,no
YuvrajSingh,1,23,0,0,0,0,0,vPakistan,Delhi,1/6/2013,no
YuvrajSingh,1,0,0,0,0,2,0,vEngland,Ranchi,1/19/2013,no
YuvrajSingh,1,0,0,0,0,0,0,vEngland,Dharamsala,1/27/2013,no
YuvrajSingh,1,150,0,0,0,0,0,vEngland,Cuttack,1/19/2017,no
YuvrajSingh,1,0,0,0,0,0,0,vAustralia,Nagpur,10/30/2013,no
YuvrajSingh,1,0,0,0,0,0,0,vWestIndies,Kochi,11/21/2013,no
YuvrajSingh,1,0,0,0,0,0,0,vSouthAfrica,Johannesburg,12/5/2013,no
YuvrajSingh,1,0,0,0,0,0,0,vBangladesh,Birmingham,6/15/2017,no
YuvrajSingh,1,14,0,0,0,0,0,vWestIndies,PortofSpain,6/25/2017,no
YuvrajSingh,1,32,0,0,0,0,0,vEngland,Kochi,1/15/2013,no
YuvrajSingh,1,53,0,0,0,0,0,vPakistan,Birmingham,6/4/2017,no
VRAaron,2,0,0,0,0,0,0,vNewZealand,Wellington,1/31/2014,no
VRAaron,2,2,0,0,0,0,0,vNewZealand,Auckland,1/25/2014,no
VRAaron,2,0,0,0,0,0,0,vBangladesh,Fatullah,2/26/2014,no
RAshwin,2,0,0,0,0,0,0,vSriLanka,Ahmedabad,11/6/2014,no
RAshwin,2,0,0,0,0,0,0,vEngland,Ranchi,1/19/2013,no
RAshwin,2,0,0,0,0,0,0,vAustralia,Jaipur,10/16/2013,no
RAshwin,2,0,0,0,0,0,0,vPakistan,Birmingham,6/15/2013,no
RAshwin,2,0,0,0,0,0,0,vU.A.E.,Perth,2/28/2015,no
RAshwin,2,0,0,0,0,0,0,vWestIndies,Kochi,11/21/2013,no
RAshwin,2,0,0,0,0,0,0,vAfghanistan,Dhaka,3/5/2014,no
RAshwin,2,0,0,0,0,0,0,vSouthAfrica,Kanpur,10/11/2015,no
RAshwin,2,0,0,0,0,0,0,vZimbabwe,Auckland,3/14/2015,no
RAshwin,2,0,0,0,0,0,0,vAustralia,Nagpur,10/30/2013,no
RAshwin,2,0,0,0,0,0,0,vEngland,Birmingham,9/2/2014,no
RAshwin,2,12,0,0,0,0,0,vNewZealand,Napier,1/19/2014,no
RAshwin,2,19,0,0,0,0,0,vSouthAfrica,Johannesburg,12/5/2013,no
RAshwin,2,0,0,0,0,0,0,vBangladesh,Birmingham,6/15/2017,no
RAshwin,2,65,0,0,0,0,0,vNewZealand,Auckland,1/25/2014,no
RAshwin,2,0,0,0,0,0,0,vBangladesh,Fatullah,2/26/2014,no
RAshwin,2,3,0,0,0,0,0,vPakistan,Kolkata,1/3/2013,no
RAshwin,2,15,0,0,0,0,0,vEngland,Pune,1/15/2017,no
RAshwin,2,5,0,0,0,0,0,vAustralia,Pune,10/13/2013,no
RAshwin,2,0,0,0,0,0,0,vWestIndies,TheOval,6/11/2013,no
RAshwin,2,4,0,0,0,0,0,vSriLanka,Kingston,7/2/2013,no
RAshwin,2,0,0,0,0,0,0,vAustralia,Ranchi,10/23/2013,no
RAshwin,2,0,0,0,0,0,0,vIreland,Hamilton,3/10/2015,no
RAshwin,2,0,0,0,0,0,0,vWestIndies,Kanpur,11/27/2013,no
RAshwin,2,0,0,0,0,0,0,vSouthAfrica,TheOval,6/11/2017,no
RAshwin,2,0,0,0,0,0,0,vEngland,Nottingham,8/30/2014,no
RAshwin,2,5,0,0,0,0,0,vAustralia,Sydney,3/26/2015,no
RAshwin,2,5,0,0,0,0,0,vNewZealand,Hamilton,1/22/2014,no
RAshwin,2,16,0,0,0,0,0,vEngland,Leeds,9/5/2014,no
RAshwin,2,0,0,0,0,0,0,vSriLanka,Hyderabad(Deccan),11/9/2014,no
RAshwin,2,0,0,0,0,0,0,vSriLanka,PortofSpain,7/11/2013,no
RAshwin,2,7,0,0,0,0,0,vNewZealand,Wellington,1/31/2014,no
RAshwin,2,13,0,0,0,0,0,vEngland,Rajkot,1/11/2013,no
RAshwin,2,0,0,0,0,0,0,vSriLanka,Ranchi,11/16/2014,no
RAshwin,2,0,0,0,0,0,0,vEngland,Mohali,1/23/2013,no
RAshwin,2,1,0,0,0,0,0,vEngland,Kolkata,1/22/2017,no
RAshwin,2,0,0,0,0,0,0,vSriLanka,Cardiff,6/20/2013,no
RAshwin,2,16,0,0,0,0,0,vWestIndies,Perth,3/6/2015,no
RAshwin,2,15,0,0,0,0,0,vSouthAfrica,Durban,12/8/2013,no
RAshwin,2,0,0,0,0,0,0,vBangladesh,Dhaka,6/18/2015,no
RAshwin,2,1,0,0,0,0,0,vPakistan,TheOval,6/18/2017,no
STRBinny,2,2,0,0,0,0,0,vSouthAfrica,Kanpur,10/11/2015,no
STRBinny,2,12,0,0,0,0,0,vSriLanka,Ranchi,11/16/2014,no
JJBumrah,2,0,0,0,0,0,0,vEngland,Pune,1/15/2017,no
JJBumrah,2,0,0,0,0,0,0,vSouthAfrica,TheOval,6/11/2017,no
JJBumrah,2,0,0,0,0,0,0,vAustralia,Sydney,1/23/2016,no
JJBumrah,2,0,0,0,0,0,0,vZimbabwe,Harare,6/15/2016,no
JJBumrah,2,0,0,0,0,0,0,vSriLanka,Dambulla,8/20/2017,no
JJBumrah,2,0,0,0,0,0,0,vNewZealand,Delhi,10/20/2016,no
JJBumrah,2,0,0,0,0,0,0,vEngland,Kolkata,1/22/2017,no
JJBumrah,2,1,0,0,0,0,0,vPakistan,TheOval,6/18/2017,no
JJBumrah,2,0,0,0,0,0,0,vZimbabwe,Harare,6/13/2016,no
JJBumrah,2,0,0,0,0,0,0,vSriLanka,Pallekele,8/27/2017,no
JJBumrah,2,0,0,0,0,0,0,vSriLanka,Colombo(RPS),9/3/2017,no
JJBumrah,2,0,0,0,0,0,0,vBangladesh,Birmingham,6/15/2017,no
JJBumrah,2,0,0,0,0,0,0,vZimbabwe,Harare,6/11/2016,no
JJBumrah,2,0,0,0,0,0,0,vNewZealand,Dharamsala,10/16/2016,no
JJBumrah,2,0,0,0,0,0,0,vNewZealand,Mohali,10/23/2016,no
JJBumrah,2,0,0,0,0,0,0,vSriLanka,Pallekele,8/24/2017,no
YSChahal,2,0,0,0,0,0,0,vZimbabwe,Harare,6/15/2016,no
YSChahal,2,0,0,0,0,0,0,vSriLanka,Dambulla,8/20/2017,no
YSChahal,2,0,0,0,0,0,0,vZimbabwe,Harare,6/13/2016,no
YSChahal,2,0,0,0,0,0,0,vSriLanka,Pallekele,8/27/2017,no
YSChahal,2,0,0,0,0,0,0,vZimbabwe,Harare,6/11/2016,no
YSChahal,2,0,0,0,0,0,0,vSriLanka,Pallekele,8/24/2017,no
YSChahal,2,0,0,0,0,0,0,vSriLanka,Colombo(RPS),9/3/2017,no
RDhawan,2,9,0,0,0,0,0,vAustralia,Canberra,1/20/2016,no
RDhawan,2,0,0,0,0,0,0,vAustralia,Sydney,1/23/2016,no
SDhawan,2,68,0,0,0,0,0,vSriLanka,Cardiff,6/20/2013,no
SDhawan,2,9,0,0,0,0,0,vWestIndies,Perth,3/6/2015,no
SDhawan,2,0,0,0,0,1,0,vSouthAfrica,Chennai,10/22/2015,no
SDhawan,2,0,0,0,0,0,0,vAustralia,Mohali,10/19/2013,no
SDhawan,2,23,0,0,0,0,0,vSouthAfrica,Kanpur,10/11/2015,no
SDhawan,2,0,0,0,0,0,0,vSriLanka,PortofSpain,7/9/2013,no
SDhawan,2,0,0,0,0,0,0,vSouthAfrica,Durban,12/8/2013,no
SDhawan,2,0,0,0,0,1,0,vWestIndies,Visakhapatnam,11/24/2013,no
SDhawan,2,21,0,0,0,0,0,vPakistan,TheOval,6/18/2017,no
SDhawan,2,5,0,0,0,0,0,vSriLanka,Pallekele,8/27/2017,no
SDhawan,2,32,0,0,0,0,0,vNewZealand,Napier,1/19/2014,no
SDhawan,2,4,0,0,0,0,0,vWestIndies,Kingston,7/6/2017,no
SDhawan,2,97,0,0,0,0,0,vEngland,Birmingham,9/2/2014,no
SDhawan,2,0,0,0,0,1,0,vBangladesh,Melbourne,3/19/2015,no
SDhawan,2,30,0,0,0,0,0,vBangladesh,Dhaka,6/18/2015,no
SDhawan,2,0,0,0,0,0,0,vWestIndies,NorthSound,6/30/2017,no
SDhawan,2,0,0,0,0,1,0,vWestIndies,Delhi,10/11/2014,no
SDhawan,2,79,0,0,0,0,0,vSriLanka,Ahmedabad,11/6/2014,no
SDhawan,2,0,0,0,0,1,0,vZimbabwe,Harare,7/26/2013,no
